Student_ID;Age;Gender;Family_Income;Internet_Access;Study_Hours_per_Day;Attendance_Rate;Assignment_Delay_Days;Travel_Time_Minutes;Part_Time_Job;Scholarship;Stress_Index;GPA;Semester_GPA;CGPA;Semester;Department;Parental_Education;Dropout
9625;18.03;Male;25000.0;Yes;0,105555556;88.07.00;3;25.01.00;No;No;05.01;02.27;0,102777778;0,104861111;Year 3;Arts;High School;0
9626;19.05;Male;44476.0;Yes;04.05;81.06.00;2;22.08;Yes;No;01.08;0,186111111;04.00;04.00;Year 1;CS;Bachelor;0
9627;21.04;Male;45563.0;Yes;0,147222222;91.07.00;3;20.00;Yes;Yes;05.00;0,171527778;03.55;03.59;Year 4;Science;Master;0
9628;26.03.00;Male;29822.0;Yes;00.05;82.02.00;3;14.09;No;No;03.06;00.28;00.41;00.04;Year 4;Arts;Bachelor;1
9629;19.01;Female;25000.0;Yes;02.57;83.06.00;1;38.07.00;Yes;No;06.00;01.35;01.34;01.28;Year 3;Business;Bachelor;1
9630;25.05.00;Female;83189.0;Yes;0,260416667;73.07.00;3;33.07.00;Yes;No;05.04;00.57;00.44;00.49;Year 4;Science;High School;0
9631;25.04.00;Male;26171.0;Yes;04.17;72.04.00;2;47.07.00;No;Yes;04.03;02.22;0,09375;0,088888889;Year 3;CS;High School;0
9632;20.08;Female;151080.0;Yes;05.06;83.01.00;2;36.06.00;No;Yes;07.02;02.55;02.35;02.32;Year 4;CS;Bachelor;0
9633;20.03;Male;43981.0;Yes;06.05;82.00.00;2;32.09.00;Yes;Yes;05.04;02.51;02.51;02.51;Year 1;Arts;Bachelor;0
9634;19.05;Female;26213.0;Yes;04.36;68.09.00;2;06.02;No;Yes;04.08;00.36;0,05625;0,058333333;Year 3;CS;Master;1
9635;20.08;Male;38898.0;Yes;03.25;89.05.00;1;52.09.00;No;Yes;04.08;0,107638889;02.32;02.31;Year 3;Engineering;High School;0
9636;17.09;Female;25000.0;Yes;0,127083333;82.04.00;4;30.05.00;No;Yes;04.08;02.23;02.47;02.47;Year 1;Engineering;Master;0
9637;20.08;Male;55033.0;Yes;0,188888889;78.00.00;2;05.00;No;No;06.04;00.00;00.17;00.19;Year 3;Engineering;High School;1
9638;24.03.00;Male;138713.0;Yes;0,141666667;75.00.00;1;32.07.00;No;Yes;04.01;0,183333333;0,190972222;0,192361111;Year 3;CS;High School;0
9639;19.07;Female;25000.0;Yes;02.53;88.01.00;2;20.03;Yes;No;05.06;0,139583333;02.16;02.12;Year 4;Science;High School;1
9640;20.05;Male;25023.0;No;03.16;76.04.00;1;19.08;Yes;Yes;04.06;0,177083333;03.09;03.09;Year 1;Business;Bachelor;0
9641;17.03;Female;27912.0;Yes;0,170138889;83.09.00;1;33.02.00;Yes;No;04.03;03.49;0,172916667;0,175694444;Year 4;Science;None;0
9642;21.08;Female;50269.0;Yes;0,172916667;80.07.00;2;23.00;Yes;Yes;06.04;02.55;02.03;02.08;Year 4;Business;PhD;1
9643;21.06;Male;105197.0;No;0,186111111;77.08.00;2;42.03.00;No;Yes;03.08;03.08;03.08;03.05;Year 4;Engineering;Master;1
9644;21.01;Female;;Yes;;71.06.00;1;28.06.00;No;No;;0,188888889;04.00;0,191666667;Year 2;CS;PhD;0
9645;20.05;Male;;Yes;;92.04.00;1;34.08.00;No;No;;00.02;00.23;00.17;Year 2;Business;Master;0
9646;20.04;Female;32934.0;Yes;0,234722222;74.00.00;2;36.08.00;Yes;No;07.09;0,1;0,152083333;0,151388889;Year 2;Engineering;High School;0
9647;22.01;Female;38982.0;Yes;0,23125;75.01.00;3;33.00.00;Yes;Yes;02.03;03.01;0,132638889;0,134722222;Year 4;CS;High School;0
9648;20.09;Male;36205.0;Yes;05.03;92.07.00;0;32.06.00;Yes;No;07.03;0,127083333;0,134027778;0,1375;Year 3;Engineering;High School;0
9649;21.07;Female;61832.0;Yes;0,184027778;81.02.00;4;31.07.00;No;No;05.00;0,094444444;01.46;01.46;Year 4;CS;High School;0
9650;21.05;Male;25000.0;Yes;02.39;84.06.00;2;47.09.00;No;No;02.03;03.25;03.47;03.54;Year 3;Engineering;Master;0
9651;23.05;Female;48580.0;Yes;0,172916667;94.01.00;0;40.01.00;No;No;04.03;04.00;04.00;04.00;Year 4;Engineering;High School;0
9652;22.05;Male;25000.0;Yes;0,134722222;93.09.00;3;21.07;No;No;06.04;0,107638889;02.01;02.01;Year 1;Business;High School;0
9653;21.04;Male;25067.0;Yes;05.04;77.06.00;1;16.07;No;No;05.03;01.57;02.08;02.08;Year 1;Science;Bachelor;0
9654;24.03.00;Female;25000.0;Yes;02.08;91.02.00;3;20.05;No;No;07.09;03.18;0,142361111;02.08;Year 4;Business;Bachelor;0
9655;21.09;Male;31344.0;Yes;04.44;69.02.00;1;35.01.00;Yes;No;04.09;0,149305556;03.06;03.07;Year 4;Business;Master;0
9656;23.09;Female;;Yes;;52.900.000.000.000.000;0;16.07;No;No;;00.00;00.00;00.02;Year 3;Business;Bachelor;1
9657;22.03;Female;58646.0;Yes;0,232638889;82.04.00;0;22.02;No;No;05.02;01.26;01.15;01.02;Year 3;CS;Bachelor;0
9658;17.00;Female;25000.0;Yes;04.35;81.03.00;0;13.09;No;No;03.07;02.08;02.03;02.00;Year 4;Business;High School;0
9659;23.09;Female;25000.0;Yes;0,190277778;87.02.00;2;41.02.00;No;Yes;05.04;02.11;02.26;02.38;Year 3;Arts;High School;0
9660;21.03;Male;25000.0;No;02.58;86.03.00;1;38.00.00;No;No;05.01;0,129166667;03.01;0,149305556;Year 3;Engineering;High School;0
9661;20.09;Male;53987.0;Yes;06.22;87.05.00;3;40.05.00;Yes;No;05.07;0,179166667;03.57;03.46;Year 3;Business;Bachelor;0
9662;21.06;Female;25000.0;Yes;0,189583333;94.08.00;3;24.03.00;No;No;05.06;00.51;0,054166667;0,054166667;Year 1;CS;Bachelor;1
9663;20.02;Female;37749.0;Yes;03.54;97.07.00;2;08.09;Yes;No;05.05;03.32;03.17;03.16;Year 3;CS;Bachelor;0
9664;21.05;Male;25000.0;Yes;04.15;89.00.00;2;20.00;No;No;05.07;0,1375;0,141666667;0,140277778;Year 4;Science;Bachelor;0
9665;19.07;Male;48754.0;No;05.47;81.08.00;4;13.08;Yes;No;07.05;01.06;02.17;02.27;Year 4;Arts;Bachelor;0
9666;23.08;Female;25888.0;Yes;0,171527778;80.04.00;1;13.07;No;No;03.07;0,135416667;03.06;03.06;Year 1;CS;Bachelor;0
9667;20.08;Female;156156.0;No;05.05;81.09.00;1;43.06.00;Yes;Yes;04.02;0,136805556;0,129861111;0,135416667;Year 2;Science;Bachelor;0
9668;20.02;Female;92862.0;Yes;04.27;77.04.00;3;27.00.00;Yes;Yes;08.01;02.24;02.38;02.33;Year 3;Arts;High School;0
9669;19.00;Female;25000.0;Yes;0,232638889;89.04.00;2;33.05.00;No;No;07.08;03.17;03.08;03.01;Year 2;CS;Bachelor;0
9670;21.06;Male;25000.0;No;04.33;90.03.00;2;43.02.00;No;No;06.00;00.46;00.31;00.31;Year 1;Science;Bachelor;1
9671;21.04;Female;194735.0;Yes;0,227777778;76.09.00;1;17.08;No;No;09.01;00.00;00.08;00.03;Year 3;CS;Bachelor;1
9672;21.09;Female;25000.0;No;05.14;80.07.00;3;37.04.00;Yes;No;06.04;03.16;0,16875;03.59;Year 2;CS;Bachelor;1
9673;18.07;Male;28767.0;Yes;04.56;67.08.00;7;12.06;No;No;08.09;0,043055556;00.54;00.56;Year 4;Science;Master;1
9674;17.05;Male;30136.0;Yes;06.07;81.03.00;1;33.00.00;Yes;No;08.01;03.05;0,16875;0,16875;Year 1;Science;Bachelor;0
9675;22.04;Male;29691.0;Yes;0,184027778;82.03.00;1;42.08.00;No;No;08.04;0,063194444;01.32;01.04;Year 4;Engineering;Master;1
9676;24.03.00;Female;25000.0;No;05.54;73.01.00;1;16.03;Yes;No;03.04;03.01;03.12;03.12;Year 1;Engineering;High School;0
9677;18.07;Male;40053.0;Yes;03.19;77.08.00;2;39.09.00;No;No;06.07;02.42;02.33;02.33;Year 1;Engineering;Bachelor;0
9678;24.05.00;Male;25000.0;Yes;04.53;72.08.00;2;32.07.00;Yes;No;05.04;01.06;0,05625;00.08;Year 3;Science;PhD;1
9679;21.06;Male;70375.0;Yes;0,147222222;69.04.00;1;24.05.00;Yes;Yes;03.01;01.38;0,050694444;0,052083333;Year 3;Arts;Bachelor;0
9680;21.00;Male;25000.0;No;0,148611111;93.09.00;0;15.06;No;Yes;07.09;03.25;0,183333333;0,183333333;Year 1;Business;Bachelor;0
9681;20.01;Male;30813.0;Yes;0,257638889;69.04.00;1;32.09.00;No;No;07.06;00.47;00.18;00.18;Year 1;Arts;Bachelor;1
9682;18.00;Female;25000.0;Yes;0,299305556;82.09.00;0;35.09.00;Yes;No;05.02;02.03;0,098611111;0,099305556;Year 4;Arts;High School;0
9683;23.02;Male;25000.0;Yes;0,179861111;89.08.00;4;26.02.00;Yes;No;04.04;04.00;0,182638889;0,186805556;Year 2;Science;Master;0
9684;19.03;Female;25000.0;Yes;0,13125;93.04.00;4;18.02;No;Yes;05.06;02.26;02.43;02.39;Year 2;Arts;Bachelor;0
9685;19.03;Female;25000.0;Yes;0,19375;73.05.00;1;39.01.00;No;Yes;02.02;03.28;0,13125;02.07;Year 4;Science;High School;0
9686;23.02;Female;71642.0;Yes;03.00;92.02.00;5;44.02.00;No;No;03.01;0,106944444;02.15;02.22;Year 2;Science;Master;0
9687;17.00;Female;29017.0;Yes;0,25625;83.03.00;0;41.04.00;Yes;No;05.00;0,094444444;0,086805556;0,0875;Year 3;Engineering;High School;0
9688;17.06;Male;64566.0;Yes;0,220833333;86.06.00;1;49.01.00;Yes;Yes;06.06;00.47;0,050694444;0,049305556;Year 2;Engineering;High School;1
9689;21.00;Male;25000.0;Yes;0,219444444;96.01.00;1;22.02;Yes;No;05.02;02.05;02.21;02.12;Year 3;Arts;Bachelor;0
9690;21.06;Male;42773.0;Yes;0,184027778;86.09.00;0;13.00;No;Yes;04.05;0,147916667;02.54;02.54;Year 1;Arts;Master;0
9691;22.01;Female;25000.0;Yes;03.07;74.06.00;0;34.09.00;No;No;04.00;02.45;02.02;02.23;Year 3;CS;None;0
9692;20.03;Male;25000.0;Yes;05.37;65.06.00;3;25.02.00;No;No;09.09;0,054861111;01.03;01.32;Year 2;Business;High School;1
9693;26.06.00;Female;25000.0;Yes;0,184722222;87.01.00;4;41.09.00;No;No;03.06;03.21;03.12;03.11;Year 3;Science;Bachelor;1
9694;20.05;Female;36368.0;Yes;0,128472222;85.03.00;4;17.06;Yes;No;02.02;0,170138889;03.38;03.36;Year 3;Engineering;Bachelor;0
9695;20.05;Female;34796.0;Yes;06.02;75.06.00;2;18.04;No;No;04.05;0,089583333;01.26;01.26;Year 1;CS;High School;0
9696;19.02;Female;47400.0;Yes;07.21;83.05.00;2;30.08.00;No;No;06.04;04.00;04.00;04.00;Year 1;Science;Bachelor;0
9697;21.03;Female;;No;;71.02.00;0;32.01.00;No;No;;01.04;01.09;01.09;Year 3;Science;High School;1
9698;22.04;Male;100280.0;Yes;04.46;84.09.00;1;38.01.00;No;Yes;04.01;03.31;03.47;03.42;Year 2;Engineering;Master;0
9699;23.06;Female;33045.0;Yes;06.36;71.03.00;1;28.08.00;No;No;05.08;0,109027778;0,099305556;0,102777778;Year 3;Science;Master;1
9700;17.07;Male;53911.0;Yes;0,167361111;91.07.00;3;07.00;No;No;07.05;01.06;02.09;02.08;Year 2;Arts;High School;0
9701;20.05;Female;25000.0;Yes;05.46;98.08.00;6;71.04.00;No;Yes;05.09;0,171527778;03.04;03.04;Year 1;CS;Bachelor;0
9702;22.00;Female;;No;;84.03.00;4;30.04.00;Yes;Yes;;04.00;04.00;04.00;Year 1;Arts;Master;0
9703;22.03;Male;45735.0;Yes;0,210416667;85.01.00;3;64.07.00;No;No;05.08;0,101388889;0,109722222;0,109722222;Year 1;CS;High School;1
9704;21.00;Female;28184.0;Yes;0,135416667;86.07.00;3;28.05.00;No;Yes;04.02;01.48;01.56;01.56;Year 1;Science;High School;0
9705;22.02;Male;48983.0;Yes;0,171527778;84.02.00;1;17.04;Yes;No;06.03;03.24;0,188194444;0,188194444;Year 1;Business;High School;0
9706;19.02;Female;36745.0;Yes;0,1;73.02.00;0;26.02.00;No;Yes;07.04;01.01;01.01;01.00;Year 3;Engineering;Master;0
9707;24.04.00;Female;25000.0;Yes;0,211111111;93.03.00;2;43.02.00;No;Yes;07.09;0,181944444;04.00;04.00;Year 1;Science;Bachelor;0
9708;23.02;Female;56647.0;No;04.52;85.06.00;2;37.04.00;No;No;06.03;00.26;00.00;00.00;Year 1;Engineering;Bachelor;0
9709;18.00;Male;25000.0;Yes;0,129861111;86.05.00;1;33.07.00;No;Yes;05.05;0,092361111;0,085416667;0,088194444;Year 2;Arts;Bachelor;0
9710;18.06;Male;43269.0;Yes;0,309027778;90.01.00;2;29.03.00;No;No;08.09;01.31;01.39;01.34;Year 2;Engineering;High School;1
9711;18.07;Female;64149.0;Yes;04.01;89.07.00;2;31.06.00;No;Yes;05.07;03.04;0,13125;0,132638889;Year 3;CS;Bachelor;0
9712;22.05;Female;25000.0;No;0,181944444;91.09.00;1;28.02.00;Yes;No;04.06;03.05;0,177777778;0,175;Year 3;Science;Bachelor;0
9713;18.02;Male;59492.0;No;0,134027778;85.06.00;0;44.04.00;Yes;Yes;04.03;0,186111111;0,175;0,170138889;Year 3;Arts;Bachelor;0
9714;20.03;Male;37744.0;No;05.02;75.01.00;4;41.00.00;Yes;Yes;04.01;03.02;0,141666667;0,141666667;Year 3;CS;PhD;0
9715;22.00;Male;49571.0;Yes;0,140972222;85.03.00;2;18.07;Yes;No;04.06;02.03;02.42;02.37;Year 2;Engineering;Master;1
9716;20.09;Female;25000.0;Yes;0,235416667;81.08.00;1;12.03;No;No;09.00;03.13;0,148611111;0,147222222;Year 2;Engineering;Master;0
9717;21.06;Male;33812.0;Yes;0,143055556;75.00.00;4;15.03;No;Yes;04.01;00.19;00.03;00.02;Year 2;Arts;High School;0
9718;18.07;Male;25000.0;Yes;04.57;93.06.00;0;25.07.00;Yes;Yes;08.02;0,175694444;03.48;03.04;Year 4;CS;Master;0
9719;22.03;Female;83015.0;Yes;0,177083333;80.08.00;1;32.07.00;No;No;05.01;02.31;02.36;02.29;Year 2;Arts;Bachelor;0
9720;19.07;Male;25000.0;Yes;05.02;83.08.00;3;29.03.00;No;No;07.04;0,086805556;0,104861111;0,107638889;Year 2;Engineering;High School;1
9721;20.03;Female;25000.0;Yes;02.31;76.02.00;0;37.06.00;Yes;No;03.06;0,104861111;02.04;02.02;Year 3;Arts;High School;1
9722;21.05;Male;25000.0;Yes;04.59;81.06.00;4;29.08.00;Yes;No;05.05;0,125694444;0,134722222;0,128472222;Year 4;Business;High School;0
9723;21.02;Male;44570.0;Yes;0,133333333;89.04.00;0;49.01.00;No;Yes;02.06;03.15;03.11;03.11;Year 1;Business;High School;0
9724;21.01;Male;94312.0;Yes;03.16;98.04.00;0;36.01.00;No;No;05.05;02.52;0,127083333;0,128472222;Year 2;Business;Master;0
9725;19.03;Male;44044.0;Yes;0,21875;70.03.00;1;30.02.00;Yes;Yes;06.09;0,098611111;02.35;02.35;Year 1;Arts;Bachelor;0
9726;20.03;Male;175742.0;Yes;04.06;82.02.00;4;11.09;Yes;Yes;07.02;0,090972222;0,084027778;0,084027778;Year 1;Arts;Master;0
9727;21.00;Male;25000.0;Yes;04.49;57.00.00;3;34.02.00;No;No;05.05;03.44;03.52;03.52;Year 3;Engineering;Bachelor;0
9728;18.00;Male;25000.0;Yes;0,234722222;78.06.00;3;36.00.00;Yes;No;04.09;02.23;0,095833333;0,098611111;Year 2;Business;Bachelor;0
9729;20.00;Female;25000.0;Yes;04.22;82.09.00;0;21.04;No;No;05.07;01.08;01.52;01.54;Year 2;Engineering;Master;0
9730;21.09;Male;31976.0;Yes;0,181944444;83.03.00;2;16.01;Yes;No;04.05;04.00;0,184722222;0,186805556;Year 2;Business;Bachelor;0
9731;18.02;Female;25000.0;Yes;02.07;95.01.00;3;43.01.00;No;No;04.05;0,061111111;01.00;01.03;Year 2;CS;High School;0
9732;23.05;Female;;Yes;;80.02.00;4;18.04;No;No;;0,168055556;03.42;03.39;Year 4;CS;High School;0
9733;23.08;Male;43144.0;No;0,215972222;94.05.00;1;32.00.00;No;No;05.09;03.49;0,138194444;02.08;Year 2;Arts;Bachelor;0
9734;18.03;Male;;Yes;;84.00.00;2;30.04.00;Yes;No;;02.01;0,097916667;0,097916667;Year 1;Business;Master;0
9735;24.00.00;Female;25000.0;Yes;03.58;77.09.00;1;35.04.00;Yes;Yes;07.08;01.07;01.23;01.26;Year 3;Arts;Bachelor;0
9736;20.07;Male;25000.0;No;04.27;83.05.00;0;18.05;No;Yes;04.09;02.04;0,089583333;0,086111111;Year 2;Arts;Bachelor;0
9737;21.09;Male;25000.0;Yes;0,19375;83.00.00;4;28.06.00;Yes;No;04.00;02.57;0,141666667;0,136805556;Year 4;Engineering;High School;0
9738;19.09;Male;54503.0;Yes;0,214583333;83.06.00;1;18.04;No;Yes;04.02;0,184027778;04.00;04.00;Year 3;Arts;PhD;0
9739;23.00;Female;25000.0;No;03.25;76.04.00;0;30.09.00;No;Yes;02.08;02.06;02.36;02.49;Year 2;Business;High School;0
9740;21.09;Female;25000.0;Yes;06.18;76.03.00;2;36.00.00;No;Yes;06.08;0,045138889;0,043055556;0,049305556;Year 4;Engineering;Bachelor;1
9741;19.02;Male;42151.0;Yes;04.09;91.01.00;0;40.07.00;Yes;No;03.00;03.29;03.06;03.06;Year 1;Arts;Bachelor;0
9742;18.04;Female;48090.0;No;0,086805556;90.04.00;1;47.09.00;No;No;01.04;03.25;03.07;03.07;Year 1;Arts;High School;0
9743;17.08;Female;70069.0;Yes;04.37;75.04.00;0;26.08.00;No;Yes;06.08;01.49;01.16;01.25;Year 2;Business;Bachelor;0
9744;21.04;Male;39398.0;Yes;05.05;80.09.00;3;26.06.00;Yes;No;06.07;0,1375;02.59;02.59;Year 1;Engineering;Bachelor;0
9745;22.03;Female;32152.0;Yes;02.28;85.01.00;2;45.03.00;Yes;No;03.06;03.08;04.00;04.00;Year 4;Science;Master;0
9746;22.04;Female;41983.0;Yes;05.43;88.05.00;2;36.09.00;Yes;Yes;06.00;0,13125;02.04;02.04;Year 1;Engineering;Master;1
9747;20.07;Female;25325.0;Yes;0,223611111;83.05.00;2;44.08.00;No;No;03.01;02.43;0,1;0,1;Year 4;Business;PhD;0
9748;18.05;Male;25214.0;No;02.03;91.02.00;2;53.04.00;No;No;05.03;02.27;02.36;02.36;Year 1;Business;High School;0
9749;19.05;Female;25000.0;Yes;0,179166667;81.04.00;2;19.09;No;No;06.01;01.33;0,086111111;0,088888889;Year 4;Science;High School;1
9750;23.05;Female;50820.0;Yes;02.51;94.04.00;2;39.07.00;No;No;06.07;0,068055556;0,052083333;0,05;Year 2;Business;High School;1
9751;19.09;Female;33755.0;Yes;05.09;100.00.00;2;22.08;No;Yes;06.02;0,15;03.03;03.27;Year 2;CS;High School;0
9752;21.03;Female;47393.0;Yes;0,130555556;82.06.00;2;48.08.00;No;No;02.01;02.36;0,13125;0,13125;Year 1;CS;Bachelor;0
9753;18.06;Male;25000.0;Yes;0,138194444;85.00.00;2;15.07;No;No;06.00;03.46;03.03;03.26;Year 3;CS;Bachelor;0
9754;21.07;Female;;Yes;;59.05.00;4;41.00.00;No;Yes;;01.26;0,06875;01.03;Year 2;Business;High School;1
9755;20.00;Female;25000.0;Yes;0,297916667;80.06.00;0;23.04;No;Yes;06.02;03.02;03.22;03.23;Year 3;Science;Master;0
9756;23.03;Male;73190.0;Yes;05.59;83.04.00;4;36.07.00;Yes;No;03.00;04.00;04.00;04.00;Year 1;Science;High School;0
9757;22.07;Male;42982.0;Yes;0,132638889;87.06.00;2;45.02.00;Yes;Yes;04.02;0,104861111;02.23;02.19;Year 3;CS;Bachelor;0
9758;19.09;Male;34219.0;Yes;02.41;80.04.00;3;22.03;No;No;04.06;01.21;01.56;01.55;Year 3;Arts;Bachelor;1
9759;20.07;Female;25000.0;Yes;03.23;88.00.00;4;12.04;No;No;01.03;04.00;04.00;04.00;Year 4;CS;Bachelor;0
9760;19.08;Female;37734.0;Yes;02.18;79.00.00;1;26.09.00;Yes;Yes;05.07;01.42;0,084027778;01.06;Year 2;Engineering;None;0
9761;17.09;Male;25000.0;Yes;05.02;90.01.00;0;25.04.00;No;No;04.09;02.03;02.49;02.51;Year 4;Science;None;0
9762;19.01;Male;28006.0;Yes;0,226388889;85.03.00;2;14.06;No;No;05.00;04.00;04.00;04.00;Year 1;Business;Bachelor;0
9763;21.04;Female;25000.0;Yes;05.19;85.00.00;2;05.09;No;No;05.03;0,128472222;0,107638889;0,107638889;Year 1;Arts;Bachelor;0
9764;21.07;Female;115832.0;Yes;04.06;78.03.00;0;44.06.00;Yes;No;04.02;02.24;02.08;02.08;Year 3;Science;High School;0
9765;21.03;Male;71824.0;No;04.16;81.03.00;2;47.09.00;No;No;07.00;0,09375;01.57;01.59;Year 4;Arts;Master;0
9766;20.03;Male;56265.0;Yes;0,125694444;79.00.00;1;22.08;No;Yes;05.08;0,108333333;02.13;02.13;Year 3;Business;Bachelor;0
9767;23.01;Male;25000.0;Yes;04.36;89.00.00;7;26.05.00;No;No;04.05;02.55;0,141666667;02.08;Year 4;Arts;High School;0
9768;21.01;Female;49936.0;Yes;0,252777778;71.02.00;4;39.07.00;No;No;06.03;02.28;0,104861111;0,10625;Year 3;Business;High School;0
9769;22.05;Female;33276.0;Yes;03.44;76.03.00;2;39.09.00;No;Yes;06.01;01.26;01.54;01.45;Year 4;CS;High School;0
9770;17.01;Female;61950.0;Yes;04.53;91.07.00;0;51.03.00;No;Yes;03.08;02.01;01.07;01.07;Year 1;Business;Master;0
9771;17.00;Male;36078.0;Yes;04.09;83.05.00;1;37.05.00;No;No;05.02;04.00;04.00;04.00;Year 2;Science;Bachelor;1
9772;21.06;Female;29613.0;Yes;03.31;91.08.00;5;17.07;No;No;05.02;0,177777778;0,175;0,170138889;Year 2;Science;Bachelor;0
9773;17.09;Female;34210.0;Yes;0,213194444;88.06.00;4;39.05.00;Yes;No;04.04;0,130555556;0,13125;0,130555556;Year 3;CS;Bachelor;0
9774;20.05;Male;25000.0;Yes;06.36;89.05.00;2;21.06;Yes;Yes;03.01;04.00;04.00;0,190972222;Year 2;Arts;High School;0
9775;20.03;Male;25000.0;Yes;0,263194444;85.04.00;3;29.02.00;Yes;Yes;04.04;03.37;03.23;03.15;Year 3;Engineering;Bachelor;0
9776;24.05.00;Female;37198.0;Yes;0,146527778;76.07.00;4;43.04.00;No;No;07.08;00.56;0,05625;00.09;Year 2;CS;High School;1
9777;21.09;Female;58902.0;Yes;04.15;82.06.00;4;19.01;Yes;No;04.03;0,128472222;02.07;0,129861111;Year 4;Business;High School;0
9778;21.04;Male;25000.0;Yes;0,232638889;72.00.00;2;29.01.00;Yes;No;07.01;01.15;01.09;01.11;Year 4;Science;None;0
9779;22.08;Male;29013.0;Yes;04.11;80.07.00;1;15.03;No;No;05.04;0,174305556;0,19375;0,190277778;Year 3;Engineering;High School;0
9780;21.08;Female;25000.0;Yes;02.33;77.06.00;1;18.01;No;Yes;05.08;0,086111111;0,088194444;0,086111111;Year 4;Arts;High School;0
9781;20.00;Female;71367.0;Yes;03.02;67.01.00;0;23.04;No;No;03.03;01.43;01.38;01.42;Year 3;Science;PhD;0
9782;23.04;Female;58003.0;Yes;0,223611111;85.04.00;1;49.06.00;No;Yes;07.06;0,095833333;0,110416667;0,110416667;Year 1;CS;Master;1
9783;18.06;Male;43970.0;Yes;06.51;84.06.00;1;30.04.00;Yes;Yes;09.02;02.04;0,09375;0,09375;Year 1;Business;Master;1
9784;21.07;Male;;Yes;;92.01.00;2;61.07.00;No;Yes;;03.06;03.21;03.21;Year 4;CS;Master;0
9785;17.06;Male;75473.0;Yes;0,136111111;72.02.00;3;41.05.00;Yes;No;07.08;0,065277778;01.21;01.19;Year 4;CS;Master;1
9786;21.04;Female;25000.0;No;05.47;90.06.00;1;41.08.00;No;Yes;03.02;01.58;01.51;01.54;Year 4;Science;Master;0
9787;21.04;Female;25000.0;Yes;04.03;63.04.00;0;16.09;Yes;Yes;05.04;02.04;0,089583333;0,092361111;Year 4;CS;Bachelor;1
9788;24.07.00;Female;56213.0;Yes;03.49;80.08.00;0;28.02.00;Yes;Yes;03.04;04.00;0,188194444;0,186111111;Year 4;Arts;Bachelor;0
9789;17.06;Male;53992.0;Yes;0,177083333;97.08.00;0;16.03;Yes;Yes;06.02;03.28;03.07;0,149305556;Year 4;Arts;Bachelor;0
9790;19.07;Female;25000.0;Yes;0,181944444;81.08.00;2;26.03.00;No;Yes;05.01;0,138194444;0,14375;0,14375;Year 1;Business;Bachelor;0
9791;22.08;Female;25000.0;Yes;0,234722222;76.01.00;1;24.05.00;No;No;05.04;02.39;02.48;02.41;Year 3;Business;Master;0
9792;21.07;Female;81917.0;Yes;04.03;81.03.00;2;29.05.00;Yes;Yes;07.09;02.51;0,136805556;0,136805556;Year 1;Business;PhD;0
9793;21.04;Female;38063.0;Yes;02.01;88.08.00;1;39.09.00;No;Yes;07.07;03.13;03.23;03.17;Year 3;Engineering;Master;0
9794;18.09;Female;47681.0;Yes;0,182638889;79.07.00;1;26.09.00;No;No;05.02;0,09375;0,101388889;0,099305556;Year 3;Arts;High School;0
9795;19.07;Female;25000.0;Yes;06.39;85.01.00;1;40.01.00;No;No;07.05;0,190972222;03.08;03.08;Year 1;Business;Bachelor;0
9796;23.07;Male;44090.0;Yes;05.44;85.00.00;4;12.04;No;Yes;07.06;0,097916667;01.08;01.08;Year 1;Science;High School;1
9797;20.09;Female;25000.0;Yes;0,252083333;86.04.00;3;35.04.00;Yes;No;07.05;03.25;03.21;03.12;Year 2;CS;High School;0
9798;21.08;Male;25000.0;Yes;0,146527778;90.03.00;1;24.08.00;Yes;No;05.08;02.08;02.31;02.29;Year 3;Arts;Bachelor;0
9799;20.07;Female;45986.0;Yes;04.47;97.08.00;0;33.00.00;Yes;No;06.01;0,15;03.03;0,152083333;Year 4;Science;Bachelor;0
9800;18.04;Female;70310.0;Yes;05.23;82.07.00;0;40.04.00;No;No;05.00;00.44;0,067361111;01.03;Year 3;Engineering;Bachelor;0
9801;23.01;Male;25533.0;No;04.01;84.06.00;3;12.07;Yes;No;09.07;00.00;00.00;00.00;Year 2;Engineering;Master;1
9802;22.01;Female;25000.0;Yes;05.54;72.05.00;2;47.06.00;Yes;No;06.02;02.42;02.55;0,125694444;Year 2;CS;Master;1
9803;26.01.00;Female;82993.0;Yes;0,145138889;89.06.00;0;27.07.00;No;No;05.04;0,178472222;04.00;04.00;Year 3;Engineering;Bachelor;0
9804;18.08;Female;26453.0;Yes;04.28;92.09.00;4;52.03.00;Yes;Yes;06.04;0,167361111;03.53;03.46;Year 2;Business;High School;0
9805;22.08;Female;28582.0;Yes;03.23;87.05.00;2;30.09.00;No;No;06.00;0,141666667;03.39;03.45;Year 3;Arts;Master;0
9806;18.01;Female;82156.0;No;0,272222222;70.09.00;5;45.09.00;No;No;09.02;01.42;0,107638889;0,108333333;Year 2;Arts;High School;1
9807;21.03;Female;25000.0;No;0,189583333;78.08.00;2;30.07.00;No;No;05.05;0,056944444;0,04375;00.56;Year 4;CS;High School;1
9808;23.01;Male;25000.0;Yes;0,175694444;82.04.00;0;33.02.00;No;Yes;06.09;0,097916667;0,0875;0,0875;Year 1;Arts;Bachelor;0
9809;17.00;Male;48499.0;No;02.52;75.01.00;6;31.04.00;Yes;No;05.03;02.19;02.58;02.05;Year 2;Engineering;Bachelor;1
